id_client,Surname,Pays,Sexe,Age,Score_Credit,Avoirs,Revenus_annuels,Carte_Platine,Nb_Contrats_Vie,Client_Patrimonial,Anciennete,Resiliation
15059,Y?,France,Male,30.0,494.0,181409.9,nan,0.0,1.0,1.0,10.0,0
30772,Y?an,Germany,Male,28.0,663.0,257348.56,"185970,4",1.0,2.0,1.0,25.0,0
12807,Chiazagomekpere,Spain,Male,38.0,708.0,209281.78,"34858,44",1.0,1.0,0.0,25.0,0
7982,Purdy,Spain,Male,31.0,531.0,247798.9,"92818,72",0.0,2.0,0.0,7.0,0
10207,Chinedum,France,Male,40.0,660.0,273508.22,"87523,22",1.0,2.0,1.0,16.0,0
29529,Wan,France,Male,23.0,676.0,225574.94,"242757,64",0.0,1.0,1.0,4.0,0
31253,Moore,Spain,Male,30.0,697.0,10000.0,"11471,58",0.0,2.0,0.0,4.0,0
8995,Norton,Spain,Male,26.0,471.0,10000.0,"369311,74",,2.0,1.0,25.0,0
31898,Shih,France,Male,43.0,807.0,221598.64,"79776,08",1.0,2.0,0.0,4.0,1
1480,Ch'eng,Germany,Female,56.0,686.0,233284.16,"171107,74",1.0,1.0,1.0,16.0,0
27266,Sinclair,Germany,Female,47.0,753.0,272321.7,"404889,38",1.0,1.0,0.0,4.0,0
7758,Moore,France,Female,70.0,559.0,10000.0,"255993,52",1.0,1.0,1.0,28.0,0
24225,Boag,Spain,Female,30.0,575.0,10000.0,"380683,26",1.0,2.0,0.0,25.0,0
33643,Udokamma,France,Male,43.0,532.0,10000.0,"391147,82",0.0,2.0,0.0,28.0,1
32631,Pisano,Germany,Female,44.0,666.0,254629.0,"147149,76",0.0,1.0,0.0,7.0,1
12000,McKay,Spain,Male,32.0,644.0,283319.48,"38375,56",1.0,1.0,1.0,10.0,0
26005,Swanson,France,Female,44.0,554.0,194873.72,"262067,8",1.0,1.0,0.0,19.0,0
26310,Sun,Spain,Male,35.0,676.0,10000.0,"289823,16",0.0,,0.0,1.0,0
9288,Lin,France,Female,41.0,678.0,10000.0,"36320,06",0.0,1.0,0.0,28.0,0
17384,Toscano,France,Male,40.0,616.0,10000.0,"197435,1",0.0,2.0,,28.0,0
1330,Torreggiani,Spain,Male,44.0,566.0,10000.0,"142925,58",1.0,2.0,0.0,16.0,0
12607,Feng,France,Male,28.0,529.0,10000.0,"115090,48",1.0,2.0,1.0,28.0,0
982,Pham,Spain,Female,53.0,707.0,229326.94,"114220,9",1.0,1.0,1.0,19.0,0
21178,Edments,Spain,Male,33.0,705.0,146847.78,"139745,1",1.0,1.0,1.0,22.0,0
1064,Ikechukwu,France,Male,32.0,650.0,179812.9,"336432,96",1.0,1.0,0.0,7.0,0
9468,Lloyd,France,Male,51.0,631.0,211309.6,"353175,8",1.0,1.0,0.0,25.0,0
20560,Avdeev,Spain,Male,44.0,733.0,222141.78,"213234,86",0.0,1.0,1.0,10.0,0
6202,Yin,Spain,Female,40.0,784.0,10000.0,"227782,6",1.0,2.0,0.0,25.0,0
10355,Nash,France,Female,34.0,850.0,195798.54,"204931,78",1.0,2.0,0.0,28.0,0
26525,Chinonyelum,France,Male,34.0,604.0,10000.0,"386157,1",,2.0,1.0,22.0,0
31837,Ramsden,France,Male,33.0,650.0,206129.94,"114823,98",1.0,1.0,0.0,1.0,0
2801,Cremonesi,France,Female,44.0,725.0,10000.0,"197555,22",0.0,1.0,1.0,31.0,0
29709,Trevisano,France,Female,45.0,535.0,10000.0,"351243,1",0.0,2.0,1.0,7.0,0
17514,Hunter,,Female,35.0,850.0,10000.0,"171985,6",1.0,1.0,,16.0,0
22270,Champion,France,Male,44.0,680.0,227449.96,"154660,92",0.0,1.0,1.0,22.0,0
16403,Young,Spain,Female,48.0,493.0,10000.0,"107090,2",1.0,2.0,0.0,22.0,0
28053,Onyemauchechukwu,,Female,31.0,695.0,222178.4,"209075,36",0.0,1.0,0.0,16.0,0
30346,Kao,France,Male,42.0,667.0,,"126274,84",0.0,,1.0,28.0,0
4504,Pagnotto,,,36.0,785.0,280876.8,nan,0.0,1.0,0.0,13.0,0
736,Castiglione,Spain,Male,37.0,652.0,10000.0,"147579,86",1.0,2.0,0.0,22.0,0
24569,Anderson,Spain,Male,58.0,671.0,367427.96,"53536,42",1.0,1.0,1.0,4.0,0
22323,Parsons,France,Male,35.0,684.0,,"84528,22",1.0,1.0,1.0,10.0,0
4873,Moore,Spain,Male,41.0,652.0,240289.36,"387810,86",1.0,1.0,0.0,25.0,0
17969,Nwankwo,Spain,Female,38.0,598.0,10000.0,"357566,76",0.0,2.0,0.0,19.0,0
3948,Pugh,Germany,Male,66.0,537.0,216582.5,"271329,58",1.0,2.0,1.0,,0
14705,Wood,Spain,,50.0,741.0,167475.22,"36037,92",1.0,1.0,1.0,4.0,0
14994,Trevisano,France,Female,39.0,589.0,10000.0,"201971,28",0.0,2.0,0.0,22.0,0
13742,Corson,France,Male,36.0,791.0,232337.94,"389939,82",1.0,1.0,1.0,19.0,0
19873,Barese,France,Male,39.0,541.0,10000.0,"49646,04",1.0,2.0,0.0,22.0,0
7243,Knight,France,Male,,803.0,10000.0,"308741,86",1.0,2.0,1.0,4.0,0
23419,Fang,France,Female,29.0,683.0,10000.0,"107699,78",1.0,2.0,1.0,28.0,0
33627,Leach,France,Male,45.0,578.0,307201.82,"296794,28",1.0,1.0,0.0,4.0,1
17280,Wallace,France,Female,31.0,,,"331883,56",0.0,1.0,1.0,10.0,0
32927,Frolova,France,Female,55.0,850.0,206976.16,"321759,14",1.0,1.0,0.0,31.0,1
1414,Hamilton,France,Female,36.0,491.0,116738.26,"217868,24",1.0,1.0,1.0,1.0,0
27968,Tao,France,Female,28.0,461.0,10000.0,"216699,48",1.0,1.0,1.0,25.0,0
2545,Gadsdon,France,Male,40.0,,,"150393,14",1.0,1.0,,28.0,0
16574,Farmer,,Male,35.0,562.0,10000.0,"107739,34",0.0,1.0,0.0,22.0,0
13484,Knight,France,Female,37.0,449.0,10000.0,"174352,96",1.0,2.0,0.0,19.0,0
20986,Landseer,Germany,Male,41.0,579.0,293499.36,"28403,06",0.0,1.0,1.0,1.0,0
25153,Cheng,Germany,Female,37.0,645.0,283850.18,"316800,48",0.0,2.0,1.0,7.0,0
27248,P'an,France,Male,41.0,693.0,10000.0,"322762,94",0.0,2.0,0.0,13.0,0
18087,Potts,France,Male,32.0,601.0,196025.78,"183914,84",1.0,1.0,0.0,,0
30042,Ma,Spain,Female,39.0,603.0,334781.04,"119405,32",1.0,2.0,0.0,16.0,0
11453,Tsui,Spain,Female,40.0,,210942.68,"259101,76",1.0,1.0,1.0,22.0,0
9770,Vinogradova,Spain,Female,39.0,598.0,10000.0,"176206,92",1.0,2.0,1.0,16.0,0
22529,Wilkins,France,Male,34.0,621.0,10000.0,"208256,26",1.0,2.0,1.0,19.0,0
10628,Shaw,France,Female,38.0,457.0,,"336654,54",1.0,1.0,1.0,22.0,0
10165,Vigano,Germany,Female,32.0,558.0,226525.74,"23870,620000000003",1.0,,1.0,4.0,0
27086,Cross,Spain,Male,31.0,687.0,10000.0,"106456,2",0.0,2.0,0.0,10.0,0
7580,Shaw,France,Male,73.0,735.0,10000.0,"238566,66",1.0,1.0,1.0,28.0,0
27015,Lavrentiev,France,Male,31.0,550.0,294400.38,"254443,42",1.0,2.0,1.0,16.0,0
9167,Williamson,Spain,Male,37.0,592.0,10000.0,"31313,78",1.0,3.0,1.0,28.0,0
11016,Gray,France,Male,30.0,755.0,256435.32,"298366,2",0.0,2.0,1.0,13.0,0
1678,Carpenter,Spain,Female,40.0,540.0,10000.0,"17120,0",1.0,2.0,0.0,25.0,0
2178,Toscano,Germany,Male,31.0,670.0,295263.08,"361788,48",1.0,2.0,1.0,4.0,0
11184,Brown,Germany,Female,32.0,565.0,146134.48,"296575,16",1.0,1.0,0.0,28.0,0
11097,Sholes,France,Female,35.0,787.0,222533.6,"43214,3",1.0,1.0,1.0,4.0,0
16789,Okeke,France,Female,38.0,583.0,10000.0,"237195,28",0.0,2.0,1.0,31.0,0
21555,Zito,Germany,Female,43.0,611.0,264432.62,"45826,5",0.0,2.0,1.0,28.0,0
5352,Glauert,Germany,,35.0,661.0,,"237313,7",,,1.0,16.0,0
6897,Akabueze,Spain,Female,40.0,614.0,236697.0,"165578,02",1.0,1.0,1.0,10.0,0
11328,Sullivan,,Male,36.0,628.0,10000.0,"27485,82",1.0,2.0,1.0,10.0,0
28534,Chidumaga,France,Male,50.0,735.0,,"304151,38",0.0,2.0,1.0,7.0,0
17283,Nnanna,Spain,Male,45.0,765.0,193099.56,"104278,88",1.0,1.0,1.0,7.0,0
24908,Akubundu,France,Female,24.0,850.0,10000.0,"36319,8",1.0,2.0,1.0,19.0,0
10769,Chiang,France,Male,24.0,560.0,242168.64,"189469,4",1.0,1.0,0.0,4.0,0
4660,Golovanov,France,Male,40.0,479.0,10000.0,"239992,86",0.0,2.0,0.0,4.0,0
32865,Ross,Spain,Male,56.0,683.0,111822.42,nan,0.0,3.0,0.0,22.0,1
6712,Benson,Germany,Female,40.0,585.0,334522.02,"284057,02",1.0,2.0,0.0,10.0,0
12891,Howard,France,Male,38.0,558.0,236001.84,"315744,78",1.0,1.0,1.0,25.0,0
25038,Ma,,Male,21.0,720.0,256401.56,"371424,56",1.0,1.0,1.0,7.0,0
14266,Baryshnikov,Spain,Male,39.0,661.0,275257.96,"87625,34",,1.0,0.0,19.0,0
19828,Eiland,Spain,Male,22.0,,10000.0,"298771,08",1.0,1.0,1.0,10.0,0
7018,Allan,France,,36.0,707.0,10000.0,"207621,56",0.0,1.0,0.0,19.0,0
13609,Trevisani,Spain,,48.0,587.0,10000.0,"27816,0",1.0,2.0,1.0,4.0,0
19696,Chiazagomekpere,France,Female,36.0,488.0,10000.0,"283350,44",1.0,2.0,0.0,1.0,0
17957,Dellucci,France,Female,39.0,556.0,189176.7,"199796,2",1.0,1.0,1.0,28.0,0
27854,Chidiebele,Germany,Male,42.0,703.0,136454.0,"284632,64",0.0,1.0,1.0,28.0,0
29174,Yuriev,France,Female,33.0,620.0,265276.7,"395435,14",1.0,1.0,1.0,28.0,0
33387,Genovese,Spain,Male,36.0,691.0,269869.28,"161329,12",0.0,1.0,0.0,22.0,1
16024,Gould,France,Male,40.0,679.0,10000.0,"43794,38",1.0,1.0,1.0,4.0,0
23767,Currey,,Male,33.0,622.0,203852.24,"107107,54",1.0,2.0,0.0,10.0,0
12888,Godfrey,France,Female,29.0,727.0,303304.02,"356972,78",1.0,1.0,,4.0,0
585,Chiemela,Germany,Female,61.0,445.0,285310.62,"69819,68",0.0,1.0,1.0,,0
14850,Payne,France,Male,29.0,631.0,,nan,0.0,2.0,1.0,22.0,0
26776,Buckley,France,Male,32.0,779.0,,"182613,5",1.0,1.0,0.0,,0
18442,Romani,Spain,Female,37.0,750.0,237634.12,"186667,48",0.0,1.0,0.0,7.0,0
14260,Chiang,France,Male,24.0,560.0,242168.64,"189469,4",1.0,1.0,0.0,4.0,0
23423,P'eng,France,Male,40.0,774.0,196034.94,"393217,94",1.0,2.0,0.0,28.0,0
29875,Yobanna,France,Male,43.0,,10000.0,"221137,2",1.0,2.0,0.0,7.0,0
31758,Chien,France,Female,38.0,669.0,10000.0,"178098,32",1.0,2.0,0.0,25.0,0
21673,Purdy,Spain,Male,31.0,531.0,247798.9,"92818,72",0.0,2.0,0.0,7.0,0
7056,Mach,Germany,Male,45.0,492.0,350590.08,"339483,62",0.0,2.0,0.0,28.0,0
28836,Hartley,Germany,Female,31.0,621.0,210750.78,"190768,52",1.0,1.0,1.0,25.0,0
8570,Lamble,Germany,Female,32.0,661.0,301960.46,"123272,56",0.0,1.0,1.0,4.0,0
31952,Westerberg,France,Female,38.0,673.0,350123.84,"279802,68",,2.0,0.0,,1
1903,Gordon,France,Male,34.0,712.0,10000.0,"400104,24",1.0,2.0,1.0,4.0,0
19696,Chiazagomekpere,France,Female,36.0,488.0,10000.0,"283350,44",1.0,2.0,0.0,1.0,0
25798,Uwakwe,France,Male,60.0,800.0,187083.14,"273436,24",1.0,2.0,1.0,19.0,0
14548,Tien,France,Female,34.0,850.0,10000.0,"113838,08",0.0,2.0,0.0,7.0,0
9065,Sims,France,Female,26.0,803.0,10000.0,"372416,94",1.0,2.0,1.0,13.0,0
11092,Okechukwu,Germany,Male,54.0,566.0,247229.2,"355203,24",1.0,2.0,1.0,13.0,0
28875,Ballard,Germany,Female,27.0,686.0,240191.76,"167244,92",0.0,2.0,0.0,4.0,0
19468,Baresi,France,Female,57.0,675.0,10000.0,"200926,58",0.0,2.0,1.0,25.0,0
3101,Trevisani,Germany,Male,41.0,,251173.08,"50982,3",0.0,1.0,1.0,25.0,0
12372,Smith,France,Female,36.0,630.0,230828.96,"107969,9",1.0,1.0,1.0,7.0,0
9471,Chiawuotu,Germany,Female,62.0,584.0,285454.68,"252205,8",0.0,2.0,1.0,28.0,0
31093,Meldrum,Spain,Male,29.0,665.0,375563.48,"137465,8",1.0,2.0,1.0,4.0,0
15080,Jamieson,Germany,Male,44.0,648.0,232739.58,"193895,48",1.0,,1.0,28.0,0
2725,Maclean,Spain,Male,26.0,576.0,10000.0,"78202,12",0.0,2.0,1.0,25.0,0
24762,Mancini,Spain,Male,28.0,568.0,264578.56,"101223,02",0.0,1.0,,4.0,0
1160,Middleton,Spain,Male,36.0,458.0,10000.0,"169447,56",1.0,,0.0,16.0,0
25287,Ijendu,France,Male,44.0,662.0,10000.0,"360629,74",1.0,2.0,1.0,25.0,0
31958,Macartney,France,Female,35.0,850.0,433548.62,"387148,24",1.0,1.0,0.0,4.0,1
30121,Thomson,France,Male,32.0,825.0,10000.0,"29502,06",0.0,2.0,0.0,28.0,0
26374,Tang,,Male,43.0,,10000.0,"106499,76",1.0,2.0,1.0,16.0,0
1353,Alexandrov,France,Male,31.0,608.0,169925.84,nan,1.0,,0.0,22.0,0
16026,Nolan,Germany,Female,42.0,540.0,184542.82,"355145,28",1.0,2.0,0.0,28.0,0
25759,Lu,France,Male,32.0,541.0,10000.0,"91778,28",0.0,2.0,0.0,25.0,0
14997,Lung,Germany,Female,43.0,597.0,248254.92,"121619,84",1.0,2.0,0.0,22.0,0
28629,Lin,France,Male,34.0,602.0,10000.0,"164828,9",1.0,2.0,1.0,16.0,0
33741,Trevisan,Germany,Male,36.0,507.0,246428.64,"248220,06",1.0,3.0,0.0,28.0,1
1097,Genovesi,France,Female,57.0,575.0,285873.88,"178950,26",1.0,1.0,1.0,25.0,0
21384,Shcherbakov,France,,,,10000.0,"18585,44",1.0,2.0,0.0,28.0,0
23155,Lung,Germany,Female,43.0,597.0,248254.92,"121619,84",1.0,2.0,0.0,22.0,0
32125,Duncan,France,Male,54.0,675.0,10000.0,"309167,34",1.0,1.0,0.0,7.0,1
5007,Chinweuba,France,Female,42.0,543.0,10000.0,"213810,68",0.0,2.0,0.0,16.0,0
18549,K'ung,Germany,Male,37.0,738.0,291901.84,nan,1.0,2.0,,22.0,0
11688,Kemp,France,Female,22.0,730.0,141527.14,"301584,02",1.0,1.0,1.0,28.0,0
29823,Ogbonnaya,France,Male,33.0,705.0,298855.92,nan,1.0,2.0,0.0,10.0,0
5372,Robinson,France,Male,20.0,688.0,285248.8,"405165,58",1.0,2.0,1.0,25.0,0
5212,Ni,France,Female,29.0,725.0,10000.0,"391553,66",1.0,2.0,1.0,19.0,0
2217,Simpson,Spain,Male,55.0,735.0,216353.24,"337032,32",0.0,,,,0
3727,Steele,,Male,40.0,621.0,337646.74,"189038,94",0.0,1.0,0.0,,0
24906,Freeman,Spain,Male,34.0,,304844.88,"94287,22",0.0,1.0,1.0,19.0,0
17795,Mao,France,Male,42.0,668.0,310922.14,"226278,46",1.0,1.0,0.0,10.0,0
14866,Nnamdi,France,Male,34.0,566.0,10000.0,"386271,38",0.0,1.0,0.0,10.0,0
30826,Holman,France,Female,33.0,571.0,10000.0,"165039,24",0.0,2.0,1.0,28.0,0
5010,Rizzo,France,Male,37.0,797.0,160527.4,nan,1.0,1.0,0.0,13.0,0
22354,Knight,France,Male,33.0,557.0,119007.1,nan,1.0,1.0,1.0,10.0,0
9208,Tan,France,Female,71.0,804.0,10000.0,"305991,92",0.0,2.0,1.0,25.0,0
4698,Voss,France,Female,27.0,588.0,10000.0,"50132,76",1.0,1.0,0.0,25.0,0
30474,McGregor,France,Female,34.0,646.0,272566.22,"271001,3",0.0,1.0,0.0,10.0,0
4605,Chijioke,France,Male,30.0,618.0,277688.44,"72813,86",1.0,,,10.0,0
20298,Fleetwood-Smith,Spain,Male,18.0,677.0,279593.74,"239717,8",1.0,2.0,1.0,25.0,0
12677,Threatt,Germany,Male,28.0,506.0,116107.52,"59154,68",0.0,1.0,1.0,25.0,0
3765,Stone,France,Female,34.0,530.0,10000.0,"293745,04",0.0,2.0,1.0,25.0,0
19235,Griffin,Germany,Male,37.0,,297251.66,"362974,1",0.0,2.0,1.0,22.0,0
5589,Fang,France,Male,33.0,670.0,263359.38,"88902,18",1.0,1.0,1.0,25.0,0
30558,Onuoha,France,Female,40.0,625.0,292535.34,"364794,98",0.0,1.0,1.0,22.0,0
24809,Candler,France,Female,49.0,632.0,345925.4,"290402,42",0.0,1.0,0.0,16.0,0
23873,Campbell,France,Male,42.0,620.0,10000.0,"22464,620000000003",1.0,2.0,0.0,13.0,0
3104,Nebechi,Germany,Female,37.0,660.0,276400.18,"152867,76",0.0,1.0,0.0,7.0,0
32583,Mann,Germany,Male,43.0,600.0,276758.82,"364757,32",1.0,1.0,0.0,25.0,1
12496,Cheng,France,Male,39.0,576.0,10000.0,"147628,46",1.0,2.0,1.0,4.0,0
33736,Sal,Spain,Male,39.0,630.0,,"127709,76",0.0,1.0,0.0,31.0,1
14950,Cisneros,France,Male,32.0,446.0,10000.0,"276585,88",0.0,2.0,0.0,25.0,0
27362,Anenechukwu,France,Male,37.0,577.0,264522.7,"122370,1",1.0,1.0,0.0,7.0,0
28198,Rishel,France,Female,22.0,561.0,383577.92,"156573,6",1.0,2.0,0.0,19.0,0
5571,Horton,Germany,Female,21.0,672.0,341757.52,"339074,34",1.0,2.0,1.0,,0
14813,Lombardo,Spain,Male,26.0,554.0,308268.92,"365932,48",1.0,1.0,1.0,25.0,0
11101,Fraser,Germany,Male,35.0,570.0,181337.18,"221050,72",1.0,1.0,0.0,,0
14531,Outtrim,France,Male,26.0,688.0,10000.0,"218871,88",1.0,2.0,1.0,4.0,0
1690,Lucchesi,France,Male,32.0,850.0,322003.36,"313354,62",1.0,2.0,1.0,13.0,0
10269,P'eng,Spain,Male,68.0,706.0,238773.7,"67203,36",1.0,1.0,1.0,13.0,0
16694,Ewers,France,Male,35.0,815.0,10000.0,"406980,66",0.0,2.0,,13.0,0
51,McGuigan,Spain,Male,38.0,592.0,10000.0,"370852,4",,2.0,0.0,25.0,0
25748,Olisaemeka,France,Male,32.0,808.0,10000.0,"102401,42",1.0,2.0,1.0,4.0,0
2541,McCarthy,France,Male,36.0,782.0,307590.34,"401362,86",1.0,2.0,1.0,4.0,0
5532,Golubov,Germany,Female,37.0,554.0,127259.94,"374077,2",0.0,1.0,0.0,13.0,0
32563,Chinwenma,Spain,Female,34.0,671.0,271858.04000000004,"66476,5",1.0,4.0,1.0,16.0,1
10408,Walton,France,Female,43.0,701.0,330833.12,"84532,86",0.0,1.0,1.0,7.0,0
16922,Chizuoke,France,Male,45.0,514.0,367655.58,"130750,36",1.0,1.0,0.0,4.0,0
6814,Madison,Spain,Male,34.0,523.0,10000.0,"134060,12",1.0,2.0,0.0,22.0,0
28459,Yefremova,France,Female,,,218773.06,"221773,54",1.0,1.0,,1.0,0
23450,Milne,France,Female,52.0,625.0,168937.92,"179212,06",1.0,1.0,1.0,7.0,0
4676,Warren,France,Male,38.0,783.0,238270.34,"316539,96",1.0,1.0,0.0,28.0,0
26039,Meng,Spain,Male,38.0,,10000.0,"175419,6",1.0,1.0,1.0,7.0,0
30530,Burns,Spain,Male,29.0,649.0,100044.46,"356991,54",1.0,1.0,1.0,7.0,0
21144,Bruno,France,Male,25.0,619.0,10000.0,"301048,72",1.0,1.0,0.0,13.0,0
1535,Yermakov,France,Female,35.0,578.0,10000.0,nan,0.0,2.0,1.0,7.0,0
22182,Knowles,,Male,31.0,744.0,245102.46,"327917,8",1.0,1.0,0.0,1.0,0
25911,Ndubuagha,France,Male,41.0,721.0,280142.24,"138954,5",1.0,1.0,1.0,19.0,0
7147,Lombardo,France,Female,33.0,782.0,198986.06,"213732,78",0.0,1.0,1.0,7.0,0
15554,Glover,France,Female,28.0,850.0,10000.0,"339729,34",1.0,2.0,1.0,28.0,0
14176,Smith,France,Male,34.0,650.0,222011.08,"295990,64",0.0,1.0,1.0,13.0,0
26202,Grant,France,Female,38.0,850.0,10000.0,"28030,14",1.0,2.0,0.0,7.0,0
7046,Jimenez,,Female,38.0,594.0,10000.0,"126665,82",1.0,2.0,0.0,31.0,0
33378,Levi,Germany,Male,35.0,,244917.02,"366722,96",0.0,1.0,1.0,4.0,1
19735,Lorenzo,Spain,Male,33.0,804.0,163097.2,"206906,9",0.0,1.0,1.0,22.0,0
19943,Norman,France,Male,52.0,625.0,339956.02,"145576,98",1.0,1.0,1.0,16.0,0
14167,Hsiung,Germany,Male,30.0,753.0,231649.04,"125792,54",1.0,1.0,1.0,4.0,0
4092,Igwebuike,Germany,Female,25.0,522.0,198099.84,"216538,0",1.0,2.0,0.0,16.0,0
23907,Hay,France,Female,39.0,622.0,176913.58,"87764,68",0.0,2.0,0.0,28.0,0
26136,Walton,Spain,Female,57.0,519.0,248070.7,"69743,58",1.0,2.0,1.0,7.0,0
2869,Yuriev,France,Female,33.0,620.0,265276.7,"395435,14",1.0,1.0,1.0,28.0,0
33546,Piccio,France,Female,61.0,687.0,171077.12,"272610,74",1.0,1.0,0.0,22.0,1
25475,Chibuzo,Germany,Male,48.0,678.0,212199.8,"396952,08",0.0,2.0,1.0,7.0,0
27895,Cross,Spain,Male,36.0,584.0,,"176116,28",0.0,2.0,0.0,13.0,0
17849,Alexeeva,Spain,Male,30.0,575.0,10000.0,"174445,72",1.0,2.0,1.0,7.0,0
29209,Ho,,Male,46.0,635.0,10000.0,"131478,32",1.0,2.0,1.0,25.0,0
27504,K?,Germany,Female,31.0,554.0,,"224149,62",1.0,1.0,0.0,19.0,0
20433,Baker,Germany,Male,36.0,652.0,311913.42,"154700,34",0.0,1.0,0.0,28.0,0
20555,Ross,France,Male,60.0,632.0,10000.0,"14170,64",0.0,2.0,1.0,7.0,0
9063,Fan,France,Male,54.0,659.0,276873.04,"123575,6",1.0,1.0,0.0,25.0,0
14805,Donnelly,Spain,,42.0,715.0,10000.0,"267491,38",1.0,2.0,1.0,,0
22233,Watt,France,Male,33.0,781.0,188552.96,"23918,0",1.0,1.0,0.0,10.0,0
16869,Ricci,France,Male,,606.0,,nan,0.0,1.0,,7.0,0
10503,Duncan,Spain,Male,43.0,707.0,10000.0,"246736,4",1.0,2.0,0.0,31.0,0
18004,Yu,France,Male,37.0,682.0,10000.0,nan,0.0,2.0,1.0,16.0,0
32300,Wallace,France,Male,18.0,674.0,10000.0,"121506,24",1.0,2.0,1.0,22.0,1
2790,Chukwuemeka,Spain,Male,,813.0,284550.72,"241466,32",0.0,1.0,1.0,4.0,0
32901,Davis,Germany,Male,49.0,575.0,252410.3,nan,1.0,4.0,1.0,22.0,1
21392,Hsiung,Germany,Female,33.0,488.0,290004.7,"257227,62",1.0,1.0,0.0,13.0,0
31594,Ch'ien,France,Male,65.0,673.0,10000.0,"181466,66",1.0,1.0,1.0,1.0,0
15218,Kodilinyechukwu,Germany,Female,34.0,760.0,126006.82,"190692,2",1.0,1.0,0.0,19.0,0
29490,Ponomarev,Spain,Male,74.0,712.0,10000.0,"312851,64",0.0,2.0,0.0,16.0,0
26667,Diribe,France,Female,58.0,,190045.7,"15976,56",0.0,1.0,1.0,4.0,0
627,Jackson,France,Male,34.0,712.0,238176.64,"195589,22",1.0,1.0,0.0,,0
19932,Shepherdson,France,Female,35.0,687.0,231504.3,"105842,44",1.0,2.0,1.0,4.0,0
10124,Nnaemeka,Spain,Male,38.0,713.0,243961.56,"162076,76",0.0,2.0,1.0,19.0,0
787,Hale,France,Male,42.0,801.0,,"201608,66",,2.0,1.0,19.0,0
14441,Gordon,Spain,Female,57.0,525.0,301930.66,"138896,72",1.0,1.0,1.0,7.0,0
86,Rutherford,France,Male,43.0,512.0,10000.0,"114942,72",1.0,,1.0,4.0,0
26285,Nnamutaezinwa,Germany,Female,38.0,539.0,174815.02,"36246,82",1.0,1.0,0.0,25.0,0
20613,Thurgood,Spain,,35.0,738.0,10000.0,"41301,46",1.0,1.0,,10.0,0
29352,Watt,France,Male,43.0,622.0,10000.0,"211236,34",1.0,2.0,0.0,25.0,0
48,Udobata,Spain,Male,44.0,638.0,165274.7,"232692,44",1.0,2.0,1.0,28.0,0
24256,Baresi,Spain,Female,36.0,774.0,244304.6,"213656,78",0.0,1.0,0.0,25.0,0
5713,Martel,Spain,Male,30.0,660.0,10000.0,"268298,12",1.0,2.0,0.0,,0
6435,Allan,France,Male,40.0,585.0,10000.0,"302313,96",0.0,2.0,0.0,22.0,0
665,Lorenzo,Spain,Male,36.0,792.0,194280.3,"144937,34",0.0,1.0,1.0,16.0,0
25946,Arcuri,Germany,Male,34.0,485.0,277316.48,"150419,66",1.0,1.0,0.0,10.0,0
13332,Tucker,Germany,Female,44.0,644.0,222045.46,"307454,84",0.0,,0.0,25.0,0
27484,Scott,Spain,Female,35.0,635.0,10000.0,"141903,3",1.0,2.0,1.0,22.0,0
19688,Pease,France,Male,42.0,613.0,240152.12,"168647,22",1.0,1.0,1.0,22.0,0
30062,Chou,France,Female,37.0,503.0,10000.0,"205786,64",1.0,2.0,1.0,25.0,0
14178,McGregor,France,Male,29.0,720.0,10000.0,"89851,04",1.0,2.0,0.0,7.0,0
18527,Shcherbakov,France,,,,10000.0,"18585,44",1.0,2.0,0.0,28.0,0
8654,Barnet,Spain,Male,43.0,643.0,10000.0,"301528,8",,2.0,1.0,4.0,0
9771,Singleton,Germany,Female,40.0,705.0,195779.82,"228993,38",1.0,1.0,1.0,10.0,0
2517,Maclean,Spain,,38.0,745.0,10000.0,"398461,64",1.0,2.0,1.0,22.0,0
10114,Chu,France,Male,40.0,675.0,236417.72,"79154,72",1.0,2.0,0.0,22.0,0
18451,Power,France,Male,42.0,507.0,10000.0,"79554,46",1.0,2.0,0.0,19.0,0
33798,Findlay,France,Male,40.0,707.0,10000.0,"38180,8",1.0,2.0,0.0,4.0,1
26871,Smith,France,Male,37.0,749.0,10000.0,"50613,58",1.0,2.0,0.0,22.0,0
240,Standish,France,Male,31.0,717.0,269445.14,"92353,2",0.0,1.0,0.0,13.0,0
6721,Gallo,Spain,Male,43.0,760.0,361471.0,"324674,58",,1.0,1.0,,0
6786,Young,France,Male,32.0,606.0,176323.3,nan,1.0,,1.0,16.0,0
14387,Coles,Spain,Male,,809.0,10000.0,"258091,3",1.0,1.0,1.0,28.0,0
30072,Page,,Female,40.0,611.0,266973.82,"30218,94",1.0,2.0,0.0,22.0,0
25816,Clements,France,Male,45.0,695.0,10000.0,"71587,22",1.0,2.0,1.0,10.0,0
31645,Kaodilinakachukwu,Germany,Female,33.0,795.0,271724.86,"239870,42",1.0,1.0,1.0,28.0,0
14625,Saunders,Spain,Male,50.0,506.0,10000.0,"34033,58",1.0,2.0,0.0,10.0,0
10992,Kapustina,Spain,Male,70.0,531.0,10000.0,"209006,38",0.0,2.0,0.0,4.0,0
25059,Townsend,Spain,Female,57.0,760.0,10000.0,nan,1.0,,1.0,4.0,0
15650,Silva,Spain,Male,37.0,761.0,275460.34,"408586,02",1.0,1.0,0.0,22.0,0
